medicine_name,generic_name,platform,day,price,is_stockout
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,12,123.39,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,13,127.97,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,14,128.68,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,15,126.28,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,16,127.97,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,17,131.76,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,18,130.06,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,19,122.48,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,20,126.19,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,21,127.77,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,22,128.39,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,23,128.73,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,24,129.51,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,25,128.25,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,26,128.65,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,27,131.1,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,28,129.52,0
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,29,126.02,1
Azithromycin 500mg,Azithromycin 500mg,Tata 1mg,30,129.27,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,1,122.19,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,2,117.99,1
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,3,123.09,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,4,120.28,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,5,125.27,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,6,124.05,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,7,120.18,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,8,125.45,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,9,126.71,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,10,122.79,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,11,123.17,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,12,125.58,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,13,126.89,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,14,119.73,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,15,121.23,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,16,122.99,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,17,123.35,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,18,126.11,1
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,19,127.51,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,20,127.82,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,21,120.38,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,22,122.63,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,23,121.68,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,24,123.35,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,25,122.92,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,26,126.04,1
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,27,126.44,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,28,125.22,1
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,29,125.08,0
Azithromycin 500mg,Azithromycin 500mg,Apollo Pharmacy,30,124.49,1
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,1,49.84,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,2,51.8,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,3,51.0,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,4,50.07,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,5,50.39,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,6,51.05,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,7,49.51,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,8,50.94,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,9,51.54,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,10,51.5,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,11,50.31,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,12,50.58,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,13,49.32,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,14,52.15,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,15,53.57,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,16,50.68,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,17,52.8,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,18,53.76,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,19,51.43,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,20,51.89,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,21,52.35,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,22,52.67,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,23,52.61,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,24,52.01,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,25,53.12,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,26,52.23,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,27,53.08,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,28,52.77,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,29,51.13,0
Omeprazole 20mg,Omeprazole 20mg,PharmEasy,30,54.26,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,1,47.03,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,2,49.01,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,3,48.8,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,4,48.11,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,5,48.5,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,6,48.71,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,7,48.01,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,8,48.16,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,9,48.96,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,10,45.71,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,11,48.58,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,12,48.33,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,13,48.07,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,14,49.29,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,15,48.4,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,16,49.92,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,17,50.11,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,18,49.79,1
Omeprazole 20mg,Omeprazole 20mg,Netmeds,19,50.09,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,20,49.99,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,21,50.36,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,22,50.42,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,23,50.13,1
Omeprazole 20mg,Omeprazole 20mg,Netmeds,24,50.92,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,25,49.85,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,26,49.39,1
Omeprazole 20mg,Omeprazole 20mg,Netmeds,27,49.45,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,28,50.01,0
Omeprazole 20mg,Omeprazole 20mg,Netmeds,29,48.6,1
Omeprazole 20mg,Omeprazole 20mg,Netmeds,30,50.7,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,1,53.29,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,2,53.68,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,3,51.11,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,4,52.1,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,5,53.87,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,6,52.9,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,7,53.87,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,8,52.0,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,9,54.83,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,10,52.13,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,11,50.43,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,12,53.89,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,13,54.02,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,14,53.38,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,15,54.5,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,16,54.63,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,17,54.61,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,18,53.77,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,19,53.67,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,20,54.07,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,21,53.74,1
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,22,55.88,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,23,54.46,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,24,55.06,1
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,25,55.87,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,26,54.19,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,27,53.79,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,28,54.44,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,29,55.68,0
Omeprazole 20mg,Omeprazole 20mg,Tata 1mg,30,55.7,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,1,51.5,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,2,51.09,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,3,48.81,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,4,51.26,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,5,52.48,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,6,52.86,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,7,51.79,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,8,52.0,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,9,52.53,1
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,10,53.23,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,11,52.1,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,12,52.81,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,13,51.74,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,14,51.15,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,15,52.04,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,16,54.08,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,17,53.33,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,18,51.64,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,19,53.58,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,20,51.91,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,21,53.48,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,22,52.28,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,23,52.09,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,24,55.08,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,25,53.16,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,26,54.22,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,27,53.74,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,28,52.78,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,29,53.67,0
Omeprazole 20mg,Omeprazole 20mg,Apollo Pharmacy,30,52.99,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,1,26.31,1
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,2,25.59,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,3,25.31,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,4,25.67,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,5,25.86,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,6,25.96,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,7,26.04,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,8,26.1,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,9,25.95,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,10,26.77,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,11,26.18,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,12,26.23,1
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,13,26.39,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,14,26.52,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,15,25.7,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,16,26.19,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,17,26.65,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,18,25.98,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,19,26.91,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,20,27.12,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,21,26.47,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,22,26.89,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,23,27.94,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,24,27.68,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,25,27.75,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,26,28.17,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,27,27.29,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,28,27.17,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,29,28.39,0
Cetirizine 10mg,Cetirizine HCl 10mg,PharmEasy,30,27.96,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,1,23.45,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,2,24.94,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,3,23.29,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,4,24.24,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,5,24.16,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,6,24.18,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,7,23.4,1
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,8,25.28,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,9,23.97,1
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,10,24.62,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,11,24.65,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,12,25.23,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,13,24.29,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,14,25.37,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,15,25.34,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,16,25.04,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,17,25.65,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,18,25.56,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,19,26.51,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,20,25.66,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,21,25.4,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,22,26.17,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,23,25.9,1
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,24,26.15,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,25,25.66,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,26,26.64,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,27,26.23,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,28,26.68,1
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,29,27.65,0
Cetirizine 10mg,Cetirizine HCl 10mg,Netmeds,30,26.63,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,1,26.74,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,2,26.35,1
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,3,26.21,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,4,27.34,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,5,25.77,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,6,27.38,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,7,25.92,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,8,27.52,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,9,27.16,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,10,26.75,1
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,11,27.14,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,12,27.81,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,13,28.59,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,14,26.83,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,15,27.28,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,16,27.15,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,17,27.85,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,18,28.53,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,19,27.39,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,20,28.24,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,21,28.82,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,22,28.23,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,23,27.18,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,24,28.75,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,25,29.4,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,26,28.29,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,27,28.02,0
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,28,29.22,1
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,29,29.33,1
Cetirizine 10mg,Cetirizine HCl 10mg,Tata 1mg,30,28.99,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,1,25.26,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,2,25.72,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,3,25.25,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,4,25.35,1
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,5,26.35,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,6,25.51,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,7,25.32,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,8,25.95,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,9,26.16,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,10,26.74,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,11,26.3,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,12,27.43,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,13,26.84,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,14,26.49,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,15,27.21,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,16,27.81,1
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,17,27.53,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,18,26.53,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,19,27.2,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,20,27.63,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,21,27.91,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,22,27.61,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,23,27.64,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,24,28.82,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,25,28.34,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,26,28.32,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,27,27.92,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,28,27.74,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,29,28.62,0
Cetirizine 10mg,Cetirizine HCl 10mg,Apollo Pharmacy,30,28.9,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,1,35.1,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,2,35.67,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,3,35.79,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,4,35.99,1
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,5,34.44,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,6,35.35,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,7,36.05,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,8,35.83,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,9,36.39,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,10,36.29,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,11,34.59,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,12,36.97,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,13,35.96,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,14,35.8,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,15,37.24,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,16,37.03,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,17,37.55,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,18,36.98,1
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,19,36.64,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,20,37.1,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,21,36.38,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,22,36.25,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,23,36.86,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,24,38.47,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,25,37.12,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,26,36.4,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,27,37.59,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,28,37.42,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,29,38.68,0
Ibuprofen 400mg,Ibuprofen IP 400mg,PharmEasy,30,39.01,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,1,33.08,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,2,33.62,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,3,33.78,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,4,33.62,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,5,33.6,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,6,33.24,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,7,32.72,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,8,33.43,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,9,34.09,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,10,33.29,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,11,34.49,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,12,34.5,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,13,34.19,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,14,34.47,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,15,33.89,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,16,35.4,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,17,35.49,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,18,34.29,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,19,34.4,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,20,34.64,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,21,35.72,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,22,35.68,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,23,36.25,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,24,36.43,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,25,34.73,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,26,36.19,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,27,36.7,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,28,35.83,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,29,36.13,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Netmeds,30,36.13,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,1,36.75,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,2,37.56,0
